,Province_State,Date,Confirmed,Deaths
2217,Hawaii,2020-04-18,580,9
6761,South Dakota,2020-04-18,1542,7
5767,Ohio,2020-04-18,10222,451
2075,Guam,2020-04-18,136,5
1081,Connecticut,2020-04-18,18075,1089
7755,Washington,2020-04-18,12220,613
87,Alabama,2020-04-18,4712,153
2501,Illinois,2020-04-18,29244,1262
2643,Indiana,2020-04-18,10641,545
7897,West Virginia,2020-04-18,785,25
8039,Wisconsin,2020-04-18,4199,212
1649,Florida,2020-04-18,25495,748
8181,Wyoming,2020-04-18,309,3
5057,New Mexico,2020-04-18,1798,53
3353,Maine,2020-04-18,848,32
4631,Nevada,2020-04-18,3660,151
3779,Michigan,2020-04-18,32942,2374
5909,Oklahoma,2020-04-18,2573,141
6335,Puerto Rico,2020-04-18,1118,60
514,Arizona,2020-04-19,4933,185
6194,Pennsylvania,2020-04-19,32902,1276
1366,Diamond Princess,2020-04-19,49,0
3922,Minnesota,2020-04-19,2360,134
4348,Montana,2020-04-19,433,10
4916,New Jersey,2020-04-19,85886,4362
8040,Wisconsin,2020-04-19,4346,220
7472,Virgin Islands,2020-04-19,53,3
2076,Guam,2020-04-19,136,5
3070,Kentucky,2020-04-19,3039,152
4632,Nevada,2020-04-19,3748,158
5910,Oklahoma,2020-04-19,2567,140
4774,New Hampshire,2020-04-19,1390,73
4064,Mississippi,2020-04-19,4274,159
8182,Wyoming,2020-04-19,313,3
6336,Puerto Rico,2020-04-19,1213,62
2218,Hawaii,2020-04-19,586,10
1508,District of Columbia,2020-04-19,2793,96
1934,Grand Princess,2020-04-19,103,0
3496,Maryland,2020-04-19,12847,461
1224,Delaware,2020-04-19,2568,67
7330,Vermont,2020-04-19,823,39
940,Colorado,2020-04-19,9844,421
6904,Tennessee,2020-04-19,7432,149
6620,South Carolina,2020-04-19,4377,120
7188,Utah,2020-04-19,3339,29
656,Arkansas,2020-04-19,1827,39
2644,Indiana,2020-04-19,11211,562
798,California,2020-04-19,31431,1179
5626,Northern Mariana Islands,2020-04-19,14,2
1082,Connecticut,2020-04-19,18491,1131
2502,Illinois,2020-04-19,30472,1293
372,American Samoa,2020-04-19,0,0
3354,Maine,2020-04-19,869,34
88,Alabama,2020-04-19,4888,157
5768,Ohio,2020-04-19,11602,471
6478,Rhode Island,2020-04-19,5736,297
3780,Michigan,2020-04-19,33560,2460
3212,Louisiana,2020-04-19,23986,1297
7614,Virginia,2020-04-19,8542,390
7046,Texas,2020-04-19,19260,490
5200,New York,2020-04-19,243382,18983
7756,Washington,2020-04-19,12137,636
1792,Georgia,2020-04-19,19423,694
2928,Kansas,2020-04-19,1905,93
4206,Missouri,2020-04-19,5743,199
6052,Oregon,2020-04-19,1910,74
7898,West Virginia,2020-04-19,890,29
5342,North Carolina,2020-04-19,6604,200
2786,Iowa,2020-04-19,2909,75
5484,North Dakota,2020-04-19,585,9
5058,New Mexico,2020-04-19,1845,55
3638,Massachusetts,2020-04-19,38915,1727
4490,Nebraska,2020-04-19,1514,38
230,Alaska,2020-04-19,319,13
2360,Idaho,2020-04-19,1668,44
1650,Florida,2020-04-19,26317,774
6762,South Dakota,2020-04-19,1635,7
515,Arizona,2020-04-20,5068,192
3497,Maryland,2020-04-20,13684,674
5911,Oklahoma,2020-04-20,2680,143
4349,Montana,2020-04-20,433,10
7473,Virgin Islands,2020-04-20,53,3
4207,Missouri,2020-04-20,5890,200
3639,Massachusetts,2020-04-20,38915,1727
7899,West Virginia,2020-04-20,902,41
5201,New York,2020-04-20,248416,19224
3213,Louisiana,2020-04-20,24582,1329
941,Colorado,2020-04-20,10238,448
1083,Connecticut,2020-04-20,20329,1335
1225,Delaware,2020-04-20,2776,72
3355,Maine,2020-04-20,876,35
1367,Diamond Princess,2020-04-20,49,0
6053,Oregon,2020-04-20,1957,75
4917,New Jersey,2020-04-20,89307,4496
6479,Rhode Island,2020-04-20,5951,307
5627,Northern Mariana Islands,2020-04-20,14,2
3923,Minnesota,2020-04-20,2474,143
2787,Iowa,2020-04-20,3161,79
5769,Ohio,2020-04-20,12919,509
5059,New Mexico,2020-04-20,1971,58
6621,South Carolina,2020-04-20,4446,123
6337,Puerto Rico,2020-04-20,1252,63
2361,Idaho,2020-04-20,1672,45
7189,Utah,2020-04-20,3496,31
8041,Wisconsin,2020-04-20,4499,230
231,Alaska,2020-04-20,321,13
657,Arkansas,2020-04-20,2018,41
5485,North Dakota,2020-04-20,627,9
3781,Michigan,2020-04-20,34139,2543
4633,Nevada,2020-04-20,3866,159
8183,Wyoming,2020-04-20,317,3
1793,Georgia,2020-04-20,20654,784
2645,Indiana,2020-04-20,11688,577
7047,Texas,2020-04-20,19751,507
799,California,2020-04-20,33686,1227
1651,Florida,2020-04-20,27062,822
6905,Tennessee,2020-04-20,7568,153
1509,District of Columbia,2020-04-20,2927,105
2929,Kansas,2020-04-20,2048,102
89,Alabama,2020-04-20,5079,163
7331,Vermont,2020-04-20,827,38
7757,Washington,2020-04-20,12273,643
3071,Kentucky,2020-04-20,3123,154
4491,Nebraska,2020-04-20,1685,48
2077,Guam,2020-04-20,136,5
5343,North Carolina,2020-04-20,6895,218
4775,New Hampshire,2020-04-20,1451,81
6763,South Dakota,2020-04-20,1685,7
1935,Grand Princess,2020-04-20,103,0
2219,Hawaii,2020-04-20,590,10
2503,Illinois,2020-04-20,31643,1352
4065,Mississippi,2020-04-20,4512,169
373,American Samoa,2020-04-20,0,0
6195,Pennsylvania,2020-04-20,33914,1348
7615,Virginia,2020-04-20,8990,416
6480,Rhode Island,2020-04-21,6500,339
4776,New Hampshire,2020-04-21,1504,81
7048,Texas,2020-04-21,20574,533
90,Alabama,2020-04-21,5317,183
6906,Tennessee,2020-04-21,7695,158
7758,Washington,2020-04-21,12551,664
7900,West Virginia,2020-04-21,908,45
4208,Missouri,2020-04-21,6066,224
1794,Georgia,2020-04-21,21321,805
5486,North Dakota,2020-04-21,644,13
2078,Guam,2020-04-21,136,5
4066,Mississippi,2020-04-21,4716,183
232,Alaska,2020-04-21,329,13
516,Arizona,2020-04-21,5256,208
6764,South Dakota,2020-04-21,1755,8
2362,Idaho,2020-04-21,1736,48
4918,New Jersey,2020-04-21,95460,4986
3924,Minnesota,2020-04-21,2571,160
3498,Maryland,2020-04-21,14193,772
1936,Grand Princess,2020-04-21,103,0
6622,South Carolina,2020-04-21,4439,124
2220,Hawaii,2020-04-21,592,10
7474,Virgin Islands,2020-04-21,53,3
3356,Maine,2020-04-21,889,36
1084,Connecticut,2020-04-21,20863,1427
2504,Illinois,2020-04-21,33251,1470
3640,Massachusetts,2020-04-21,42151,1970
5202,New York,2020-04-21,253519,19749
7616,Virginia,2020-04-21,9630,464
6196,Pennsylvania,2020-04-21,35249,1614
374,American Samoa,2020-04-21,0,0
942,Colorado,2020-04-21,10599,484
3214,Louisiana,2020-04-21,24913,1407
5344,North Carolina,2020-04-21,7134,245
8184,Wyoming,2020-04-21,443,3
2930,Kansas,2020-04-21,2164,109
4492,Nebraska,2020-04-21,1685,48
1368,Diamond Princess,2020-04-21,49,0
3072,Kentucky,2020-04-21,3277,171
4350,Montana,2020-04-21,437,12
7332,Vermont,2020-04-21,821,40
6054,Oregon,2020-04-21,2004,78
7190,Utah,2020-04-21,3582,36
1226,Delaware,2020-04-21,2961,82
5770,Ohio,2020-04-21,13725,557
5912,Oklahoma,2020-04-21,2807,164
658,Arkansas,2020-04-21,2035,42
1652,Florida,2020-04-21,27873,867
1510,District of Columbia,2020-04-21,3098,112
8042,Wisconsin,2020-04-21,4625,244
2646,Indiana,2020-04-21,12097,635
6338,Puerto Rico,2020-04-21,1298,64
3782,Michigan,2020-04-21,34974,2653
2788,Iowa,2020-04-21,3662,83
4634,Nevada,2020-04-21,3971,163
5628,Northern Mariana Islands,2020-04-21,14,2
800,California,2020-04-21,35465,1284
5060,New Mexico,2020-04-21,1971,58
5487,North Dakota,2020-04-22,679,14
3783,Michigan,2020-04-22,36222,2891
801,California,2020-04-22,37344,1423
5629,Northern Mariana Islands,2020-04-22,14,2
5345,North Carolina,2020-04-22,7495,265
943,Colorado,2020-04-22,10986,507
4067,Mississippi,2020-04-22,4894,193
4209,Missouri,2020-04-22,6277,238
3641,Massachusetts,2020-04-22,43821,2412
3925,Minnesota,2020-04-22,2726,179
659,Arkansas,2020-04-22,2371,42
7617,Virginia,2020-04-22,10266,349
3499,Maryland,2020-04-22,14775,806
6339,Puerto Rico,2020-04-22,1252,63
6623,South Carolina,2020-04-22,4761,140
2363,Idaho,2020-04-22,1766,51
2647,Indiana,2020-04-22,12438,666
3215,Louisiana,2020-04-22,25318,1474
4351,Montana,2020-04-22,439,14
233,Alaska,2020-04-22,335,13
6055,Oregon,2020-04-22,2059,78
5061,New Mexico,2020-04-22,2210,71
4635,Nevada,2020-04-22,4087,172
5203,New York,2020-04-22,258222,20203
6197,Pennsylvania,2020-04-22,36082,1673
7333,Vermont,2020-04-22,826,40
7049,Texas,2020-04-22,21321,556
3073,Kentucky,2020-04-22,3450,185
7759,Washington,2020-04-22,12755,686
1369,Diamond Princess,2020-04-22,49,0
6481,Rhode Island,2020-04-22,6736,359
2505,Illinois,2020-04-22,35335,1566
375,American Samoa,2020-04-22,0,0
4493,Nebraska,2020-04-22,1825,58
1795,Georgia,2020-04-22,22884,857
6907,Tennessee,2020-04-22,7695,158
7191,Utah,2020-04-22,3736,36
1227,Delaware,2020-04-22,3228,89
91,Alabama,2020-04-22,5593,196
5771,Ohio,2020-04-22,14117,610
2789,Iowa,2020-04-22,3752,90
2079,Guam,2020-04-22,136,5
7475,Virgin Islands,2020-04-22,54,3
8043,Wisconsin,2020-04-22,4845,248
517,Arizona,2020-04-22,5473,231
7901,West Virginia,2020-04-22,939,47
6765,South Dakota,2020-04-22,1858,9
1085,Connecticut,2020-04-22,23019,1548
8185,Wyoming,2020-04-22,447,11
1511,District of Columbia,2020-04-22,3206,127
2221,Hawaii,2020-04-22,598,12
1653,Florida,2020-04-22,28309,893
4777,New Hampshire,2020-04-22,1605,93
3357,Maine,2020-04-22,909,39
5913,Oklahoma,2020-04-22,2894,170
4919,New Jersey,2020-04-22,96959,5150
1937,Grand Princess,2020-04-22,103,0
2931,Kansas,2020-04-22,2331,112
8044,Wisconsin,2020-04-23,5052,258
4636,Nevada,2020-04-23,4212,200
2648,Indiana,2020-04-23,13039,706
6340,Puerto Rico,2020-04-23,1416,69
1654,Florida,2020-04-23,29648,987
660,Arkansas,2020-04-23,2726,45
3784,Michigan,2020-04-23,37900,3061
5772,Ohio,2020-04-23,14694,656
7050,Texas,2020-04-23,22650,604
92,Alabama,2020-04-23,5832,202
2080,Guam,2020-04-23,139,5
6766,South Dakota,2020-04-23,1956,9
3926,Minnesota,2020-04-23,2945,200
1938,Grand Princess,2020-04-23,103,3
2222,Hawaii,2020-04-23,602,12
4778,New Hampshire,2020-04-23,1681,99
4068,Mississippi,2020-04-23,5153,201
4920,New Jersey,2020-04-23,101133,5426
6908,Tennessee,2020-04-23,8573,172
6624,South Carolina,2020-04-23,4917,150
8186,Wyoming,2020-04-23,453,13
2364,Idaho,2020-04-23,1836,54
1796,Georgia,2020-04-23,23222,891
5488,North Dakota,2020-04-23,709,15
6482,Rhode Island,2020-04-23,7262,378
2506,Illinois,2020-04-23,37130,1688
802,California,2020-04-23,39561,1535
234,Alaska,2020-04-23,337,13
5062,New Mexico,2020-04-23,2379,78
1512,District of Columbia,2020-04-23,3361,139
3074,Kentucky,2020-04-23,3546,191
7334,Vermont,2020-04-23,828,43
6056,Oregon,2020-04-23,2127,83
4352,Montana,2020-04-23,442,14
3216,Louisiana,2020-04-23,25801,1658
944,Colorado,2020-04-23,11386,555
3642,Massachusetts,2020-04-23,46783,2768
5204,New York,2020-04-23,263460,20743
1228,Delaware,2020-04-23,3311,92
5914,Oklahoma,2020-04-23,3017,179
3358,Maine,2020-04-23,937,44
1086,Connecticut,2020-04-23,23622,1645
7902,West Virginia,2020-04-23,981,31
518,Arizona,2020-04-23,5772,249
4210,Missouri,2020-04-23,6507,252
7476,Virgin Islands,2020-04-23,54,3
3500,Maryland,2020-04-23,15737,854
1370,Diamond Princess,2020-04-23,49,0
4494,Nebraska,2020-04-23,2209,56
7760,Washington,2020-04-23,12887,711
7192,Utah,2020-04-23,3917,39
2790,Iowa,2020-04-23,3927,96
2932,Kansas,2020-04-23,2721,113
5630,Northern Mariana Islands,2020-04-23,14,2
6198,Pennsylvania,2020-04-23,38379,1724
7618,Virginia,2020-04-23,10998,373
376,American Samoa,2020-04-23,0,0
5346,North Carolina,2020-04-23,7820,281
2223,Hawaii,2020-04-24,607,13
945,Colorado,2020-04-24,12359,678
3501,Maryland,2020-04-24,16616,909
1655,Florida,2020-04-24,30533,1046
3359,Maine,2020-04-24,965,47
1087,Connecticut,2020-04-24,24458,1773
7619,Virginia,2020-04-24,11594,411
2507,Illinois,2020-04-24,39876,1796
3927,Minnesota,2020-04-24,3191,221
2791,Iowa,2020-04-24,4449,107
6767,South Dakota,2020-04-24,2040,10
6341,Puerto Rico,2020-04-24,1276,77
7477,Virgin Islands,2020-04-24,54,3
2081,Guam,2020-04-24,141,5
5773,Ohio,2020-04-24,15169,690
5631,Northern Mariana Islands,2020-04-24,14,2
1939,Grand Princess,2020-04-24,103,3
1229,Delaware,2020-04-24,3446,100
7051,Texas,2020-04-24,23642,624
2933,Kansas,2020-04-24,2959,118
1371,Diamond Princess,2020-04-24,49,0
803,California,2020-04-24,41355,1623
6483,Rhode Island,2020-04-24,7831,404
3075,Kentucky,2020-04-24,3837,200
3785,Michigan,2020-04-24,39933,3175
5489,North Dakota,2020-04-24,748,15
7335,Vermont,2020-04-24,830,44
5915,Oklahoma,2020-04-24,3121,188
6057,Oregon,2020-04-24,2177,86
1513,District of Columbia,2020-04-24,3528,153
3217,Louisiana,2020-04-24,26203,1719
6199,Pennsylvania,2020-04-24,40208,1747
3643,Massachusetts,2020-04-24,51784,3160
7193,Utah,2020-04-24,4100,43
6625,South Carolina,2020-04-24,5070,157
6909,Tennessee,2020-04-24,9007,170
2649,Indiana,2020-04-24,13681,741
1797,Georgia,2020-04-24,23854,909
2365,Idaho,2020-04-24,1870,54
8187,Wyoming,2020-04-24,473,13
4495,Nebraska,2020-04-24,2424,62
4779,New Hampshire,2020-04-24,1723,103
661,Arkansas,2020-04-24,2992,47
4921,New Jersey,2020-04-24,102728,5683
5347,North Carolina,2020-04-24,8290,294
235,Alaska,2020-04-24,339,13
4211,Missouri,2020-04-24,6789,272
4069,Mississippi,2020-04-24,5434,209
519,Arizona,2020-04-24,6045,266
4637,Nevada,2020-04-24,4463,199
5205,New York,2020-04-24,271590,20955
8045,Wisconsin,2020-04-24,5356,263
4353,Montana,2020-04-24,444,14
5063,New Mexico,2020-04-24,2521,84
7903,West Virginia,2020-04-24,1010,32
93,Alabama,2020-04-24,6026,209
7761,Washington,2020-04-24,13077,722
377,American Samoa,2020-04-24,0,0
3502,Maryland,2020-04-25,17766,999
236,Alaska,2020-04-25,339,13
1798,Georgia,2020-04-25,24821,918
946,Colorado,2020-04-25,13099,688
3644,Massachusetts,2020-04-25,54125,2744
2366,Idaho,2020-04-25,1887,56
1372,Diamond Princess,2020-04-25,49,0
6200,Pennsylvania,2020-04-25,41153,1793
5348,North Carolina,2020-04-25,8769,305
7620,Virginia,2020-04-25,12366,437
1514,District of Columbia,2020-04-25,3699,165
5632,Northern Mariana Islands,2020-04-25,14,2
6910,Tennessee,2020-04-25,9544,178
4922,New Jersey,2020-04-25,106030,5914
8188,Wyoming,2020-04-25,491,13
378,American Samoa,2020-04-25,0,0
662,Arkansas,2020-04-25,3113,48
3786,Michigan,2020-04-25,40458,3254
2224,Hawaii,2020-04-25,612,13
2934,Kansas,2020-04-25,3135,120
4780,New Hampshire,2020-04-25,1806,103
1940,Grand Princess,2020-04-25,103,3
4212,Missouri,2020-04-25,6936,281
6626,South Carolina,2020-04-25,5253,166
5774,Ohio,2020-04-25,15587,711
2508,Illinois,2020-04-25,42051,1876
6342,Puerto Rico,2020-04-25,1307,83
4354,Montana,2020-04-25,445,14
5064,New Mexico,2020-04-25,2660,93
3218,Louisiana,2020-04-25,26575,1770
2792,Iowa,2020-04-25,5097,112
8046,Wisconsin,2020-04-25,5687,266
1230,Delaware,2020-04-25,3579,112
6058,Oregon,2020-04-25,2253,87
5206,New York,2020-04-25,282143,22009
1656,Florida,2020-04-25,30840,1055
5916,Oklahoma,2020-04-25,3194,194
4496,Nebraska,2020-04-25,2719,62
2650,Indiana,2020-04-25,14399,786
4638,Nevada,2020-04-25,4555,205
3360,Maine,2020-04-25,965,47
7052,Texas,2020-04-25,24153,638
1088,Connecticut,2020-04-25,25105,1871
7904,West Virginia,2020-04-25,1010,32
804,California,2020-04-25,42368,1691
7194,Utah,2020-04-25,4273,46
520,Arizona,2020-04-25,6286,273
7478,Virgin Islands,2020-04-25,55,3
3076,Kentucky,2020-04-25,3973,205
2082,Guam,2020-04-25,141,5
7336,Vermont,2020-04-25,848,46
6768,South Dakota,2020-04-25,2147,10
7762,Washington,2020-04-25,13456,737
6484,Rhode Island,2020-04-25,8327,430
4070,Mississippi,2020-04-25,5718,221
94,Alabama,2020-04-25,6026,209
5490,North Dakota,2020-04-25,803,16
3928,Minnesota,2020-04-25,3451,244
4781,New Hampshire,2020-04-26,1869,117
5207,New York,2020-04-26,288045,22269
5349,North Carolina,2020-04-26,8998,324
1657,Florida,2020-04-26,31533,1075
7195,Utah,2020-04-26,4458,46
2367,Idaho,2020-04-26,1897,56
5917,Oklahoma,2020-04-26,3254,195
1941,Grand Princess,2020-04-26,103,3
5491,North Dakota,2020-04-26,867,17
2651,Indiana,2020-04-26,15012,813
3077,Kentucky,2020-04-26,4143,208
1089,Connecticut,2020-04-26,25791,1924
4639,Nevada,2020-04-26,4829,207
1231,Delaware,2020-04-26,4043,120
7337,Vermont,2020-04-26,856,46
7621,Virginia,2020-04-26,12970,449
3645,Massachusetts,2020-04-26,55770,3041
6911,Tennessee,2020-04-26,10036,183
5065,New Mexico,2020-04-26,2726,99
95,Alabama,2020-04-26,6421,219
1515,District of Columbia,2020-04-26,3841,178
2793,Iowa,2020-04-26,5482,118
6059,Oregon,2020-04-26,2311,92
663,Arkansas,2020-04-26,3217,51
4355,Montana,2020-04-26,448,14
6343,Puerto Rico,2020-04-26,1371,84
3219,Louisiana,2020-04-26,26837,1788
3787,Michigan,2020-04-26,41204,3420
5633,Northern Mariana Islands,2020-04-26,14,2
5775,Ohio,2020-04-26,15972,728
8047,Wisconsin,2020-04-26,5912,272
6627,South Carolina,2020-04-26,5498,174
2225,Hawaii,2020-04-26,613,14
3361,Maine,2020-04-26,1017,50
4923,New Jersey,2020-04-26,109719,5938
8189,Wyoming,2020-04-26,502,13
379,American Samoa,2020-04-26,0,0
6201,Pennsylvania,2020-04-26,42616,1816
6485,Rhode Island,2020-04-26,8548,452
1799,Georgia,2020-04-26,25130,925
4497,Nebraska,2020-04-26,3040,74
3503,Maryland,2020-04-26,18581,1055
2083,Guam,2020-04-26,141,5
2935,Kansas,2020-04-26,3277,121
3929,Minnesota,2020-04-26,3611,272
7479,Virgin Islands,2020-04-26,57,4
805,California,2020-04-26,43558,1727
7905,West Virginia,2020-04-26,1055,34
7763,Washington,2020-04-26,13644,749
6769,South Dakota,2020-04-26,2212,11
4071,Mississippi,2020-04-26,5911,227
1373,Diamond Princess,2020-04-26,49,0
947,Colorado,2020-04-26,13613,692
7053,Texas,2020-04-26,24967,651
2509,Illinois,2020-04-26,44210,1933
4213,Missouri,2020-04-26,7121,283
521,Arizona,2020-04-26,6534,275
237,Alaska,2020-04-26,340,13
5634,Northern Mariana Islands,2020-04-27,14,2
3362,Maine,2020-04-27,1025,51
4072,Mississippi,2020-04-27,6094,229
3220,Louisiana,2020-04-27,27132,1783
4356,Montana,2020-04-27,449,14
96,Alabama,2020-04-27,6539,228
1516,District of Columbia,2020-04-27,3892,185
6486,Rhode Island,2020-04-27,8868,466
6912,Tennessee,2020-04-27,10250,187
4214,Missouri,2020-04-27,7306,303
6344,Puerto Rico,2020-04-27,1389,84
3504,Maryland,2020-04-27,19487,1032
7622,Virginia,2020-04-27,13538,460
8048,Wisconsin,2020-04-27,6081,281
7054,Texas,2020-04-27,25321,666
3646,Massachusetts,2020-04-27,57282,3012
4640,Nevada,2020-04-27,4700,207
1090,Connecticut,2020-04-27,26481,2013
948,Colorado,2020-04-27,14055,710
7906,West Virginia,2020-04-27,1063,34
3930,Minnesota,2020-04-27,3811,286
2368,Idaho,2020-04-27,1897,56
5918,Oklahoma,2020-04-27,3281,197
2510,Illinois,2020-04-27,46221,1983
8190,Wyoming,2020-04-27,520,13
1800,Georgia,2020-04-27,25962,1010
5208,New York,2020-04-27,291996,22668
5350,North Carolina,2020-04-27,9429,340
522,Arizona,2020-04-27,6725,275
1232,Delaware,2020-04-27,4173,125
238,Alaska,2020-04-27,345,13
4924,New Jersey,2020-04-27,112006,6044
7480,Virgin Islands,2020-04-27,57,4
6628,South Carolina,2020-04-27,5613,177
1658,Florida,2020-04-27,32139,1088
2652,Indiana,2020-04-27,15961,844
5776,Ohio,2020-04-27,16325,753
806,California,2020-04-27,44966,1781
3788,Michigan,2020-04-27,41672,3527
6202,Pennsylvania,2020-04-27,43558,1886
2794,Iowa,2020-04-27,5875,127
6060,Oregon,2020-04-27,2354,92
2936,Kansas,2020-04-27,3473,126
664,Arkansas,2020-04-27,3272,51
6770,South Dakota,2020-04-27,2244,11
7196,Utah,2020-04-27,4579,46
4498,Nebraska,2020-04-27,3392,74
5492,North Dakota,2020-04-27,942,19
1374,Diamond Princess,2020-04-27,49,0
7338,Vermont,2020-04-27,858,47
5066,New Mexico,2020-04-27,2825,99
2226,Hawaii,2020-04-27,614,16
380,American Samoa,2020-04-27,0,0
4782,New Hampshire,2020-04-27,1949,117
2084,Guam,2020-04-27,141,5
7764,Washington,2020-04-27,13789,764
3078,Kentucky,2020-04-27,4214,213
1942,Grand Princess,2020-04-27,103,3
8191,Wyoming,2020-04-28,536,13
7765,Washington,2020-04-28,13921,786
4783,New Hampshire,2020-04-28,2017,117
5209,New York,2020-04-28,295106,22912
4925,New Jersey,2020-04-28,114574,6442
6203,Pennsylvania,2020-04-28,45137,2046
665,Arkansas,2020-04-28,3347,57
2227,Hawaii,2020-04-28,616,16
5351,North Carolina,2020-04-28,9755,363
5919,Oklahoma,2020-04-28,3410,207
1801,Georgia,2020-04-28,26502,1051
4641,Nevada,2020-04-28,4821,219
807,California,2020-04-28,46164,1866
3647,Massachusetts,2020-04-28,58953,3159
7055,Texas,2020-04-28,26357,719
381,American Samoa,2020-04-28,0,0
1943,Grand Princess,2020-04-28,103,3
1091,Connecticut,2020-04-28,26803,2088
1659,Florida,2020-04-28,32852,1171
3079,Kentucky,2020-04-28,4425,225
949,Colorado,2020-04-28,14481,739
3931,Minnesota,2020-04-28,4187,301
2369,Idaho,2020-04-28,1952,60
7907,West Virginia,2020-04-28,1095,38
1375,Diamond Princess,2020-04-28,49,0
7623,Virginia,2020-04-28,14339,492
7197,Utah,2020-04-28,4690,46
2653,Indiana,2020-04-28,16588,901
3363,Maine,2020-04-28,1041,51
5493,North Dakota,2020-04-28,991,19
1233,Delaware,2020-04-28,4607,137
6061,Oregon,2020-04-28,2385,99
7339,Vermont,2020-04-28,865,47
6345,Puerto Rico,2020-04-28,1400,86
2937,Kansas,2020-04-28,3652,127
97,Alabama,2020-04-28,6750,242
6487,Rhode Island,2020-04-28,9194,478
3789,Michigan,2020-04-28,42847,3694
4357,Montana,2020-04-28,451,15
6771,South Dakota,2020-04-28,2313,11
4215,Missouri,2020-04-28,7451,330
5067,New Mexico,2020-04-28,2974,105
5777,Ohio,2020-04-28,16769,799
6913,Tennessee,2020-04-28,10338,190
4073,Mississippi,2020-04-28,6342,239
1517,District of Columbia,2020-04-28,3994,190
5635,Northern Mariana Islands,2020-04-28,14,2
3505,Maryland,2020-04-28,20113,1122
239,Alaska,2020-04-28,351,13
3221,Louisiana,2020-04-28,27347,1844
2085,Guam,2020-04-28,141,5
523,Arizona,2020-04-28,6955,275
4499,Nebraska,2020-04-28,3540,74
6629,South Carolina,2020-04-28,5735,192
8049,Wisconsin,2020-04-28,6289,300
2511,Illinois,2020-04-28,48437,2125
7481,Virgin Islands,2020-04-28,57,4
2795,Iowa,2020-04-28,6389,136
6772,South Dakota,2020-04-29,2373,13
4500,Nebraska,2020-04-29,3874,74
5778,Ohio,2020-04-29,17303,937
524,Arizona,2020-04-29,7209,310
7056,Texas,2020-04-29,27257,754
240,Alaska,2020-04-29,355,13
3364,Maine,2020-04-29,1058,52
4216,Missouri,2020-04-29,7661,338
3932,Minnesota,2020-04-29,4651,319
2086,Guam,2020-04-29,141,5
7482,Virgin Islands,2020-04-29,57,4
6488,Rhode Island,2020-04-29,9312,502
950,Colorado,2020-04-29,14903,769
2512,Illinois,2020-04-29,50712,2215
7908,West Virginia,2020-04-29,1110,38
7766,Washington,2020-04-29,14146,801
3506,Maryland,2020-04-29,20849,1165
